iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.07658346460209649,0.6637319358366808,0.869559392776064,0.6499397832195906
2,0.04225582082488752,0.5582467955769954,0.7972959311045642,0.6531513448414291
3,0.024988909810722833,0.49103750150776804,0.7943206014684521,0.6555600160578081
4,0.016601389334024476,0.44647175568629066,0.8186469095779653,0.6571657968687274
5,0.011934360960635014,0.41371523038811475,0.8551248192378538,0.6595744680851063
6,0.009310794299730134,0.3888559496863842,0.897302160577766,0.660377358490566
7,0.007480833419199378,0.3695140122010884,0.9418024817505218,0.6637896427137696
8,0.006083778527112791,0.35410072706127965,0.98598914324405,0.665194700923324
9,0.004924389175649244,0.3416812709699011,1.0278591155094472,0.6657968687274187
10,0.003992592375667568,0.3315374082966285,1.0665981110520073,0.6657968687274187
11,0.0032766756429201327,0.32313667228176673,1.1022649419728459,0.6665997591328784
12,0.00273440303370602,0.3160825978717802,1.1348872851303584,0.6670012043356082
13,0.0023236497077231363,0.3100743014207925,1.1649797624307068,0.6672019269369731
14,0.002012262062717478,0.30487787274366845,1.1931146987903325,0.6676033721397029
15,0.001785587121713204,0.30030480641133417,1.219537137387728,0.667402649538338
16,0.0016461804226404267,0.29620770728143336,1.244922233334318,0.6678040947410678
17,0.0016359092114298288,0.2925150745431569,1.2701082804589918,0.6692091529506222
18,0.001782746016690348,0.2892560976000815,1.2951619770410812,0.6706142111601766
19,0.001769164962799348,0.28646213798575265,1.3193227743579807,0.6702127659574468
20,0.0015298792749962042,0.28408537683880486,1.3414651360359704,0.6700120433560819
21,0.0012909719989966403,0.28205471083219597,1.3607496776473464,0.6698113207547169
22,0.0010934813086086366,0.28030631365426023,1.3767828998276226,0.6690084303492573
23,0.0009364854406892074,0.2787876876937961,1.3901459507776601,0.6694098755519872
24,0.000812128329804267,0.2774579814692627,1.4016679967912424,0.6698113207547169
25,0.00071239295236807,0.2762845503749624,1.411825640562269,0.6694098755519872
26,0.0006311777830649919,0.27524036424577114,1.4209797801170752,0.6688077077478924
27,0.0005641790319612115,0.27430340105974865,1.4292826465332578,0.6690084303492573
28,0.0005073289208397628,0.2734572949061187,1.4367745322603358,0.6692091529506222
29,0.00045914042869035977,0.2726875488343627,1.443685294084142,0.6694098755519872
30,0.0004174155163768793,0.27198284258402466,1.4501019944226439,0.6694098755519872
