iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.08434657123557217,0.6174480252671308,0.7834468566452347,0.780256682092866,0.7434765154556403
2,0.03910560059390572,0.5123780306176025,0.5849679016437549,0.6850001423742691,0.7346447209955841
3,0.02006571033752079,0.45978952653911126,0.47925622930773604,0.6649602947135222,0.7294259333600963
4,0.012494759914715624,0.4305676153522919,0.4253704182503464,0.6680789276903014,0.7262143717382578
5,0.00827378545932258,0.41353385031986245,0.39751346061162074,0.673219926700793,0.7246085909273384
6,0.007355774130486043,0.40242804809424226,0.37967829619515897,0.6819497401653776,0.7240064231232437
7,0.00599104806197959,0.395323455269166,0.3684158612625085,0.6864979488997552,0.7258129265355279
8,0.005618735588177885,0.3914539074462563,0.36597132406467064,0.6905683316812201,0.7246085909273384
9,0.005591625880722484,0.3893424819949529,0.36107152148438926,0.6949607316868245,0.7219991971095946
10,0.00511097193172287,0.38638977759000936,0.3571400731872241,0.6962697894864619,0.7230028101164191
11,0.005523942462364443,0.3833921860200663,0.3578690967157166,0.6987361514635624,0.7238057005218788
12,0.005527693875155626,0.3816067511693622,0.3508944263677361,0.7012823757937667,0.7238057005218788
13,0.005167996408454481,0.3796209249882368,0.35072098647971345,0.7033407820730967,0.7238057005218788
14,0.005207574487008731,0.3791005711393073,0.3497255171277914,0.7058690641872039,0.7228020875150541
15,0.005248984470765284,0.377686648416118,0.3494797469173329,0.7080158397835526,0.7224006423123244
16,0.005658066439548529,0.3761333781014451,0.3461133982477618,0.7093135893484467,0.7244078683259735
17,0.005403933936772757,0.3767801324832164,0.3459270122407039,0.708133876714065,0.7224006423123244
18,0.005103794394062923,0.37733013379936586,0.3483064577713286,0.7108301349596792,0.723203532717784
19,0.00539675675514553,0.37657220456216495,0.34998525459054336,0.7108231317434555,0.723404255319149
20,0.005000956027809228,0.37586827130314454,0.34419067283698657,0.7098069525665502,0.7248093135287034
21,0.005434807853811345,0.3753896129089718,0.34643500563835494,0.7085602518566677,0.7221999197109594
22,0.005063560141592332,0.3763153797207954,0.34534443088701594,0.7092746079696177,0.7221999197109594
23,0.005180095397401248,0.37514508903249855,0.3482047720838445,0.7107469277234436,0.7219991971095946
24,0.0049702927062886945,0.37475607167370306,0.3433706934939178,0.7116338334244894,0.7240064231232437
25,0.004985758929610554,0.37531171515065925,0.346568077605363,0.7127742029247581,0.7230028101164191
26,0.005038341849579385,0.37625235881266955,0.3445720197658559,0.7122125712516146,0.7224006423123244
27,0.004654588113779065,0.37471350561206046,0.34651711294976584,0.7134134263364219,0.7244078683259735
28,0.005174405053695174,0.37314365641819236,0.3436521407428522,0.7154188327755269,0.7248093135287034
29,0.00496903334313965,0.37330803324421846,0.3437698414124787,0.7164902865750707,0.7242071457246085
30,0.004989445943827124,0.3729078757317269,0.3444177940337563,0.7159542584789044,0.7246085909273384
